brand,model,trim,year,origin,color,options,fuel,gear,drivetrain,cylinders,engine size,condition,kilometer,location,aminities,cabin
Chevrolet,Captiva,LT,2021,Saudi,Grey ,Half Full,Gasoline,Automatic,FWD,4,1.5,Used,29357 km,Riyadh,"['Safety belts', 'Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Electronic Stability Program', 'Electronic Brakeforce Distribution', 'Traction Control System', 'Velvet Seats', ' Rear AC Vents', 'Fingerprint Ignition', 'Steering Wheel Controls', 'Cruise Control', 'Front & Rear Power Windows', 'A/C Auto', 'Remote Entry', 'Voice control', 'Manual seats\t', 'Echo', 'USB Input', 'AUX', 'Power connection', 'Bluetooth', 'Media screen', 'Radio', 'Electrical Mirrors', 'Rim Wheels', 'Rear Parking Sensors', 'Halogen Lamps', 'Side Turn Signals', 'Sunroof', 'Window Defroster', 'Rear spoiler', 'Rear Fog Lights', 'Daytime Running Lights']",
Toyota,Land Cruiser,GXR2,2022,Saudi,White,Half Full,Gasoline,Automatic,Double (4x4),6,3.5,Used,100 km,Riyadh,"['Electronic Brakeforce Distribution', 'Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Electronic Stability Program', 'Brake Assist System', 'Safety belts', 'Traction Control System', 'Auto Hold', 'Voice control', 'Echo', 'Chamois seats', ' Rear AC Vents', 'Fingerprint Ignition', 'Rear Central Arm Rest', 'Steering Wheel Controls', 'Cruise Control', 'Front & Rear Power Windows', 'Drive Mode', 'Power seats', 'A/C Auto', 'Remote Entry', ' Foldable rear seats', 'Bluetooth', 'USB Input', 'Power connection', 'Media screen', 'AUX', 'Radio', 'Daytime Running Lights', 'Headlamp washers', 'Side sills', 'Cargo Carrier', 'Electrical Fold Outside Mirror', 'Electrical Mirrors', 'Rim Wheels', 'Rear Parking Sensors', 'Sunroof', 'Front sensors', 'Side Turn Signals', 'Hawk Rear', 'Rear spoiler', 'Front Fog Lamps', 'Halogen Lamps', 'Window Defroster', 'Rear Fog Lights']",
Honda,Accord,LX Sport,2018,Saudi,White,Half Full,Gasoline,Automatic,FWD,4,2.4,Used,85400 km,Riyadh,"['Center Lock', 'Dual Airbag (Driver & Passenger)', 'ABS', 'Tire Pressure Monitoring System', 'Electronic Stability Program', 'Safety belts', 'Electronic Brakeforce Distribution', 'Traction Control System', 'Auto Hold', 'Leather Seats', ' Rear AC Vents', 'Fingerprint Ignition', 'Steering Wheel Controls', 'Cruise Control', 'Front & Rear Power Windows', 'Fabric Seats', 'A/C Manual', 'Remote Entry', 'Drive Mode', 'Power seats', 'Rear Central Arm Rest', 'Paddle shift', 'Media screen', 'Bluetooth', 'USB Input', 'AUX', 'Power connection', 'Radio', 'Rim Wheels', 'Electrical Mirrors', 'Rear Parking Sensors', 'Sunroof', 'Halogen Lamps', 'Window Defroster', 'Side Turn Signals', 'Rear Fog Lights', 'Daytime Running Lights']",
Toyota,Camry ,Grand,2022,Saudi,Grey ,Half Full,Gasoline,Automatic,FWD,6,3.5,Used,100 km,Riyadh,"['Lane Departure Warning System', 'Forward Collision Warning', 'Auto Hold', 'Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Electronic Stability Program', 'Brake Assist System', 'Safety belts', 'Electronic Brakeforce Distribution', 'Traction Control System', 'Drive Mode', 'Voice control', 'Leather Seats', 'ISOFIX', ' Rear AC Vents', 'Fingerprint Ignition', 'Rear Central Arm Rest', 'Steering Wheel Controls', 'Cruise Control', 'Front & Rear Power Windows', 'A/C Auto', 'Remote Entry', 'Power seats', 'Echo', 'Bluetooth', 'USB Input', 'Rear Camera', 'AUX', 'Navigation System', 'Power connection', 'Media screen', 'Radio', 'Rear Fog Lights', 'Daytime Running Lights', 'Electrical Fold Outside Mirror', 'Electrical Mirrors', 'Front Fog Lamps', 'Rim Wheels', 'Rear Parking Sensors', 'Panorama Sunroof', 'LED Lamps', 'Window Defroster', 'Front sensors', 'Side Turn Signals', 'Open Trunk Electricity', 'Halogen Lamps']",
BMW,7 Series,740Li,2016,Saudi,White,Half Full,Gasoline,Automatic,RWD,6,3.0,Used,67795 km,Riyadh,"['Safety belts', 'Traction Control System', 'Auto Hold', 'Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Tire Pressure Monitoring System', 'Electronic Stability Program', 'Brake Assist System', 'Electronic Brakeforce Distribution', 'Sensors control', 'Remote Entry', 'Memory Seats', 'Leather Seats', 'Power seats', ' Rear AC Vents', 'Voice control', 'Fingerprint Ignition', 'Steering Wheel Controls', 'Cruise Control', 'Echo', 'Front & Rear Power Windows', 'A/C Auto', 'Mouse controller', 'Drive Mode', 'Rear Central Arm Rest', 'Back Side A/C Control ', 'Electric car curtain', 'Bluetooth', 'CD player', 'USB Input', 'Rear Camera', 'AUX', 'Navigation System', 'Power connection', 'Radio', 'Rear DVD', 'Media screen', 'Rear Fog Lights', 'Daytime Running Lights', 'Headlight Electronic Adjustment', 'Electrical Mirrors', 'Front Fog Lamps', 'Rim Wheels', 'Rear Parking Sensors', 'Panorama Sunroof', 'Halogen Lamps', 'LED Lamps', 'Window Defroster', 'Front sensors', 'Side Turn Signals', 'Headlamp washers']",
Honda,Civic,LXi,2020,Saudi,White,Standard,Gasoline,CVT,FWD,4,1.6,Used,45565 km,Riyadh,"['Safety belts', 'Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Tire Pressure Monitoring System', 'Electronic Stability Program', 'Brake Assist System', 'Electronic Brakeforce Distribution', 'Traction Control System', 'Sensors control', 'Fingerprint Ignition', ' Rear AC Vents', 'Steering Wheel Controls', 'Cruise Control', 'Front & Rear Power Windows', 'Fabric Seats', 'A/C Manual', 'Remote Entry', 'Manual seats\t', 'Rear Central Arm Rest', 'Radio', 'Bluetooth', 'USB Input', 'AUX', 'Power connection', 'Media screen', 'Rim Wheels', 'Electrical Mirrors', 'Front Fog Lamps', 'Rear Parking Sensors', 'Halogen Lamps', 'Window Defroster', 'Side Turn Signals', 'Rear Fog Lights', 'Daytime Running Lights']",
Hyundai,Sonata,GLS,2017,Saudi,White,Half Full,Gasoline,Automatic,FWD,4,2.4,Used,143451 km,Riyadh,"['Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Electronic Stability Program', 'Safety belts', 'Traction Control System', 'Sensors control', 'Electronic Brakeforce Distribution', 'Echo', 'Leather Seats', ' Rear AC Vents', 'Steering Wheel Controls', 'Cruise Control', 'Front & Rear Power Windows', 'Car Key', 'Remote Entry', 'Manual seats\t', 'Rear Central Arm Rest', 'A/C Auto', 'Drive Mode', 'Rear Camera', 'Bluetooth', 'CD player', 'USB Input', 'AUX', 'Power connection', 'Radio', 'Media screen', 'Electrical Mirrors', 'Front Fog Lamps', 'Rim Wheels', 'Rear Parking Sensors', 'Panorama Sunroof', 'Side Turn Signals', 'Rear Fog Lights', 'Headlight Electronic Adjustment', 'Electrical Fold Outside Mirror', 'Halogen Lamps', 'Window Defroster']",
Lexus,ES,300 AH Hybrid ,2021,Saudi,White,Standard,Hybrid,CVT,FWD,4,2.5,Used,35749 km,Riyadh,"['Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Safety belts', 'Electronic Stability Program', 'Electronic Brakeforce Distribution', 'Traction Control System', 'Leather Seats', ' Rear AC Vents', 'Fingerprint Ignition', 'Steering Wheel Controls', 'Cruise Control', 'Front & Rear Power Windows', 'Power seats', 'A/C Auto', 'Voice control', 'Rear Central Arm Rest', 'Paddle shift', 'Electric car curtain', 'AUX', 'Bluetooth', 'USB Input', 'Power connection', 'CD player', 'Media screen', 'Radio', 'Electrical Mirrors', 'Rim Wheels', 'Rear Parking Sensors', 'Sunroof', 'Halogen Lamps', 'LED Lamps', 'Side Turn Signals', 'Window Defroster', 'Front sensors', 'Open Trunk Electricity', 'Rear Fog Lights', 'Daytime Running Lights', 'Electrical Fold Outside Mirror']",
Changan,CS95,Platinum,2021,Saudi,Black,Half Full,Gasoline,Automatic,Double (4x4),4,2.0,Used,45475 km,Riyadh,"['Safety belts', 'Hill Descent Control', 'Traction Control System', 'Sensors control', 'Auto Hold', 'Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Electronic Stability Program', 'Brake Assist System', 'Electronic Brakeforce Distribution', 'Remote Entry', 'Power seats', 'Leather Seats', ' Rear AC Vents', 'Echo', 'Fingerprint Ignition', 'Steering Wheel Controls', ' Foldable rear seats', 'Cruise Control', 'Rear Central Arm Rest', 'Front & Rear Power Windows', 'Back Side A/C Control ', 'A/C Manual', 'Drive Mode', 'Mouse controller', 'Bluetooth', 'USB Input', 'Power connection', 'Camera 360', 'Media screen', 'Open Trunk Electricity', 'Rear Fog Lights', 'Daytime Running Lights', 'Cargo Carrier', 'Headlight Electronic Adjustment', 'Electrical Fold Outside Mirror', 'Electrical Mirrors', 'Front Fog Lamps', 'Rim Wheels', 'Rear Parking Sensors', 'Panorama Sunroof', 'LED Lamps', 'Window Defroster', 'Front sensors', 'Side Turn Signals', 'Rear spoiler', 'Halogen Lamps']",
Chevrolet,Spark,LS,2020,Saudi,Silver,Standard,Gasoline,Automatic,FWD,4,1.4,Used,54541 km,Riyadh,"['Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Electronic Stability Program', 'Safety belts', 'Traction Control System', 'Steering Wheel Controls', 'Front & Rear Power Windows', 'Fabric Seats', 'Car Key', 'A/C Manual', 'Remote Entry', 'Voice control', ' Foldable rear seats', 'Radio', 'Bluetooth', 'USB Input', 'Power connection', 'Electrical Mirrors', 'Front Fog Lamps', 'Cover Wheels', 'Halogen Lamps', 'Window Defroster', 'Rear spoiler', 'Rear Fog Lights', 'Headlight Electronic Adjustment']",
Subaru,WRX,,2021,Other,Black,Standard,Gasoline,Normal,AWD,4,2.0,Used,6700 km,Riyadh,"['ABS', 'Dual Airbag (Driver & Passenger)', 'Center Lock', 'Tire Pressure Monitoring System', 'Electronic Stability Program', 'Safety belts', 'Electronic Brakeforce Distribution', 'Traction Control System', 'Velvet Seats', 'Steering Wheel Controls', 'Cruise Control', 'Front & Rear Power Windows', 'A/C Manual', 'Remote Entry', 'Power seats', 'Voice control', 'Bluetooth', 'CD player', 'USB Input', 'AUX', 'Power connection', 'Media screen', 'Radio', 'Electrical Mirrors', 'Rim Wheels', 'Front Fog Lamps', 'Halogen Lamps', 'LED Lamps', 'Window Defroster', 'Side Turn Signals', 'Open Trunk Electricity', 'Rear Fog Lights', 'Daytime Running Lights', 'Headlamp washers', 'Headlight Electronic Adjustment', 'Electrical Fold Outside Mirror']",
Hyundai,Elantra,GL,2020,Saudi,Grey ,Standard,Gasoline,Automatic,FWD,4,1.6,Used,94593 km,Riyadh,"['Traction Control System', 'Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Tire Pressure Monitoring System', 'Electronic Stability Program', 'Brake Assist System', 'Safety belts', 'Electronic Brakeforce Distribution', 'Manual seats\t', ' Rear AC Vents', 'Steering Wheel Controls', 'Front & Rear Power Windows', 'Fabric Seats', 'Car Key', 'A/C Manual', 'Remote Entry', 'Voice control', 'Rear Central Arm Rest', 'AUX', 'Bluetooth', 'USB Input', 'Rear Camera', 'Power connection', 'Media screen', 'Radio', 'Electrical Mirrors', 'Cover Wheels', 'Rear Parking Sensors', 'Halogen Lamps', 'LED Lamps', 'Window Defroster', 'Side Turn Signals', 'Rear Fog Lights', 'Daytime Running Lights']",
Hyundai,Sonata,BSE,2020,Saudi,White,Standard,Gasoline,Automatic,FWD,4,2.5,Used,63904 km,Riyadh,"['Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Electronic Stability Program', 'Safety belts', 'Traction Control System', 'Manual seats\t', ' Rear AC Vents', 'Steering Wheel Controls', 'Cruise Control', 'Front & Rear Power Windows', 'Fabric Seats', 'Car Key', 'A/C Manual', 'Remote Entry', 'Rear Central Arm Rest', 'ISOFIX', 'Power connection', 'Bluetooth', 'USB Input', 'AUX', 'Radio', 'Rear Fog Lights', 'Electrical Mirrors', 'Rim Wheels', 'Rear Parking Sensors', 'Halogen Lamps', 'LED Lamps', 'Window Defroster', 'Side Turn Signals', 'Open Trunk Electricity', 'Headlight Electronic Adjustment']",
Hyundai,Accent,GL,2020,Saudi,Black,Standard,Gasoline,Automatic,FWD,4,1.4,Used,108048 km,Riyadh,"['Traction Control System', 'Safety belts', 'Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Tire Pressure Monitoring System', 'Electronic Stability Program', 'Brake Assist System', 'Electronic Brakeforce Distribution', ' Rear AC Vents', 'Steering Wheel Controls', 'Front & Rear Power Windows', 'Fabric Seats', 'Car Key', 'A/C Manual', 'Remote Entry', 'Manual seats\t', 'Power connection', 'Bluetooth', 'USB Input', 'AUX', 'Radio', 'Electrical Mirrors', 'Front Fog Lamps', 'Cover Wheels', 'Halogen Lamps', 'Window Defroster', 'Side Turn Signals', 'Rear Fog Lights', 'Headlight Electronic Adjustment']",
Chevrolet,Spark,LS,2019,Saudi,White,Standard,Gasoline,Automatic,FWD,4,1.4,Used,90013 km,Riyadh,"['Traction Control System', 'Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Electronic Stability Program', 'Safety belts', 'Steering Wheel Controls', 'Front & Rear Power Windows', 'Fabric Seats', 'Car Key', 'A/C Manual', 'Remote Entry', 'Voice control', 'Radio', 'Bluetooth', 'USB Input', 'Power connection', 'Electrical Mirrors', 'Front Fog Lamps', 'Cover Wheels', 'Halogen Lamps', 'Window Defroster', 'Rear spoiler', 'Rear Fog Lights', 'Headlight Electronic Adjustment']",
Hyundai,Sonata,GT,2016,Other,White,Half Full,Diesel,Automatic,FWD,4,2.0,Used,161467 km,Riyadh,"['Center Lock', 'Dual Airbag (Driver & Passenger)', 'ABS', 'Electronic Stability Program', 'Safety belts', 'Electronic Brakeforce Distribution', 'Traction Control System', 'Leather Seats', ' Rear AC Vents', 'Steering Wheel Controls', 'Front & Rear Power Windows', 'Car Key', 'A/C Manual', 'Remote Entry', 'Drive Mode', 'Voice control', 'Manual seats\t', 'Echo', 'Seats Heating', 'Media screen', 'Bluetooth', 'CD player', 'USB Input', 'Rear Camera', 'AUX', 'Power connection', 'Radio', 'Rim Wheels', 'Electrical Mirrors', 'Front Fog Lamps', 'Rear Parking Sensors', 'Halogen Lamps', 'Window Defroster', 'Side Turn Signals', 'Open Trunk Electricity', 'Rear Fog Lights', 'Headlight Electronic Adjustment', 'Electrical Fold Outside Mirror']",
Hyundai,Accent,GL,2020,Saudi,White,Standard,Gasoline,Automatic,FWD,4,1.4,Used,101261 km,Riyadh,"['Traction Control System', 'Safety belts', 'Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Tire Pressure Monitoring System', 'Electronic Stability Program', 'Brake Assist System', 'Electronic Brakeforce Distribution', ' Rear AC Vents', 'Steering Wheel Controls', 'Front & Rear Power Windows', 'Fabric Seats', 'Car Key', 'A/C Manual', 'Remote Entry', 'Manual seats\t', 'Power connection', 'Bluetooth', 'USB Input', 'AUX', 'Radio', 'Electrical Mirrors', 'Front Fog Lamps', 'Cover Wheels', 'Halogen Lamps', 'Window Defroster', 'Side Turn Signals', 'Rear Fog Lights', 'Headlight Electronic Adjustment']",
Hyundai,Accent,GL,2020,Saudi,Silver,Standard,Gasoline,Automatic,FWD,4,1.4,Used,101580 km,Riyadh,"['Traction Control System', 'Safety belts', 'Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Tire Pressure Monitoring System', 'Electronic Stability Program', 'Brake Assist System', 'Electronic Brakeforce Distribution', ' Rear AC Vents', 'Steering Wheel Controls', 'Front & Rear Power Windows', 'Fabric Seats', 'Car Key', 'A/C Manual', 'Remote Entry', 'Manual seats\t', 'Power connection', 'Bluetooth', 'USB Input', 'AUX', 'Radio', 'Electrical Mirrors', 'Front Fog Lamps', 'Cover Wheels', 'Halogen Lamps', 'Window Defroster', 'Side Turn Signals', 'Rear Fog Lights', 'Headlight Electronic Adjustment']",
Hyundai,Elantra,GL,2019,Saudi,White,Standard,Gasoline,Automatic,FWD,4,1.6,Used,131582 km,Riyadh,"['Traction Control System', 'Safety belts', 'Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Tire Pressure Monitoring System', 'Electronic Stability Program', 'Brake Assist System', 'Electronic Brakeforce Distribution', ' Rear AC Vents', 'Steering Wheel Controls', 'Front & Rear Power Windows', 'Fabric Seats', 'Car Key', 'A/C Manual', 'Manual seats\t', 'Rear Central Arm Rest', 'Voice control', 'AUX', 'Bluetooth', 'USB Input', 'Rear Camera', 'Power connection', 'Media screen', 'Radio', 'Electrical Mirrors', 'Cover Wheels', 'Rear Parking Sensors', 'Halogen Lamps', 'LED Lamps', 'Window Defroster', 'Side Turn Signals', 'Rear Fog Lights']",
Hyundai,Accent,GL,2020,Saudi,White,Standard,Gasoline,Automatic,FWD,4,1.4,Used,101157 km,Riyadh,"['Traction Control System', 'Safety belts', 'Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Tire Pressure Monitoring System', 'Electronic Stability Program', 'Brake Assist System', 'Electronic Brakeforce Distribution', ' Rear AC Vents', 'Steering Wheel Controls', 'Front & Rear Power Windows', 'Fabric Seats', 'Car Key', 'A/C Manual', 'Remote Entry', 'Manual seats\t', 'Power connection', 'USB Input', 'AUX', 'Radio', 'Electrical Mirrors', 'Front Fog Lamps', 'Cover Wheels', 'Halogen Lamps', 'Window Defroster', 'Side Turn Signals', 'Rear Fog Lights', 'Headlight Electronic Adjustment']",
Hyundai,Accent,GL,2020,Saudi,White,Standard,Gasoline,Automatic,FWD,4,1.4,Used,111801 km,Riyadh,"['Traction Control System', 'Safety belts', 'Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Tire Pressure Monitoring System', 'Electronic Stability Program', 'Brake Assist System', 'Electronic Brakeforce Distribution', ' Foldable rear seats', ' Rear AC Vents', 'Steering Wheel Controls', 'Front & Rear Power Windows', 'Fabric Seats', 'Car Key', 'A/C Manual', 'Remote Entry', 'Manual seats\t', 'Power connection', 'Bluetooth', 'USB Input', 'AUX', 'Radio', 'Electrical Mirrors', 'Front Fog Lamps', 'Cover Wheels', 'Halogen Lamps', 'Window Defroster', 'Side Turn Signals', 'Rear Fog Lights', 'Headlight Electronic Adjustment']",
Hyundai,Sonata,GL,2019,Saudi,White,Standard,Gasoline,Automatic,FWD,4,2.4,Used,123626 km,Riyadh,"['Sensors control', 'Traction Control System', 'Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Electronic Stability Program', 'Brake Assist System', 'Safety belts', 'Electronic Brakeforce Distribution', 'Drive Mode', 'Rear Central Arm Rest', ' Rear AC Vents', 'Steering Wheel Controls', 'Cruise Control', 'Front & Rear Power Windows', 'Fabric Seats', 'Car Key', 'A/C Manual', 'Remote Entry', 'Manual seats\t', 'Echo', 'Bluetooth', 'CD player', 'USB Input', 'AUX', 'Power connection', 'Radio', 'Media screen', 'Daytime Running Lights', 'Electrical Fold Outside Mirror', 'Electrical Mirrors', 'Front Fog Lamps', 'Rim Wheels', 'Rear Parking Sensors', 'Halogen Lamps', 'LED Lamps', 'Window Defroster', 'Side Turn Signals', 'Open Trunk Electricity', 'Rear Fog Lights', 'Headlight Electronic Adjustment']",
Toyota,RAV4,XLE,2022,Saudi,Blue,Half Full,Gasoline,Automatic,AWD,4,2.5,Used,100 km,Riyadh,"['Safety belts', 'Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Electronic Stability Program', 'Brake Assist System', 'Traction Control System', 'Electronic Brakeforce Distribution', 'Auto Hold', 'Drive Mode', 'Echo', ' Rear AC Vents', ' Foldable rear seats', 'Fingerprint Ignition', 'Rear Central Arm Rest', 'Steering Wheel Controls', 'Electric car curtain', 'Cruise Control', 'Front & Rear Power Windows', 'Fabric Seats', 'A/C Auto', 'Remote Entry', 'Voice control', 'Bluetooth', 'USB Input', 'Rear Camera', 'AUX', 'Power connection', 'Media screen', 'Radio', 'Daytime Running Lights', 'Headlight Electronic Adjustment', 'Electrical Fold Outside Mirror', 'Electrical Mirrors', 'Front Fog Lamps', 'Rim Wheels', 'Rear Parking Sensors', 'Sunroof', 'LED Lamps', 'Side Turn Signals', 'Rear spoiler', 'Rear Fog Lights', 'Halogen Lamps']",
Toyota,Yaris ,Y,2019,Saudi,White,Standard,Gasoline,Automatic,FWD,4,1.5,Used,138588 km,Riyadh,"['Traction Control System', 'Safety belts', 'Dual Airbag (Driver & Passenger)', 'ABS', 'Center Lock', 'Electronic Stability Program', 'Brake Assist System', 'Electronic Brakeforce Distribution', 'Front & Rear Power Windows', 'Fabric Seats', 'Car Key', 'A/C Manual', 'Remote Entry', 'Manual seats\t', 'AUX', 'Bluetooth', 'USB Input', 'Power connection', 'Radio', 'Electrical Mirrors', 'Cover Wheels', 'Rear Parking Sensors', 'Halogen Lamps', 'Window Defroster', 'Flasher', 'Rear Fog Lights']",
