,title,location,bedrooms,bathrooms,area,price,compound
3289,Apartment 230 for sale Super Lux in New Maadi,"Street 263, New Maadi, Hay El Maadi, Cairo",3,2,230,2150000.0,0
3290,a fully finished apartment with kitchen and Ac's,"Fifth Square, North Investors Area, New Cairo City, Cairo",3,3,307,4000000.0,0
3291,Apartment for sale at mountain view hyde park,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,274,2650000.0,1
3292,apartment very prime location for sale in Eastown,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,2,156,2600000.0,1
3293,Apartment 207M In Capital Gardens With Downpayment,"Capital Gardens   Palm Hills, Mostakbal City Compounds, Mostakbal City - Future City, Cairo",3,4,207,1388400.0,1
3294,Luxrious apartment for sale in maadi sarayat,"Sarayat Al Maadi, Hay El Maadi, Cairo",5,3,350,5500000.0,0
3295,For sale at District 5 compound fifth settlement,"District 5, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2,2,126,2650000.0,1
3296,Apartment for sale in New Capital on 9 years 212ة,"Park Lane, New Capital Compounds, New Capital City, Cairo",4,2,212,2550000.0,1
3297,Apartment 175sqm Delivery now 9 years installment,"Stone Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,175,280000.0,1
3298,apartment prime location in the square new cairo,"The Square, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,177,2200000.0,1
3299,Apartment 195 meter For Sale El Masrwya,"Al masrawya, South Investors Area, New Cairo City, Cairo",3,3,195,2184000.0,0
3300,For sale in Bavaria compound in Zahraa El Maadi,"Bavaria Town, Zahraa El Maadi, Hay El Maadi, Cairo",3,2,130,1235000.0,1
3301,"Apartment for sale 130 m, down payment 10% and installments up to 10 years","Park Lane, New Capital Compounds, New Capital City, Cairo",2,2,130,1474727.0,1
3302,"Hotel apartments for sale 205 m, payment of 10 years, with air conditioners","Rivan, New Capital Compounds, New Capital City, Cairo",3,3,205,3122000.0,1
3303,Your apartment 194 m in the capital 10% discount and payment of 10 years in Pukka,"Pukka, New Capital Compounds, New Capital City, Cairo",3,3,194,1998000.0,1
3304,"Your apartment is 183 m, on the central axis, in a scenario, with a payment of 10 years","Scenario, New Capital Compounds, New Capital City, Cairo",3,3,183,1713000.0,1
3305,"Apartments for sale in the capital, at a 15% discount, with a 10-year payment at The Loft","The Loft, New Capital Compounds, New Capital City, Cairo",3,3,150,1511000.0,1
3306,شقة للبيع فى مدينة نصر                           .,"Zuhair Sabry St., 1st Zone, Nasr City, Cairo",3,2,220,1975000.0,0
3307,"Your apartment is 130 m in the capital, with a cash discount and a payment of up to 7 years","Jnoub, New Capital Compounds, New Capital City, Cairo",2,2,130,1248000.0,1
3308,Apartment in Fifth square AL Marasem for sale,"Fifth Square, North Investors Area, New Cairo City, Cairo",3,2,147,2867000.0,0
3309,apartment in Lake View Residence prime location..,"Lake View Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,2,142,2150000.0,1
3310,Apartment 191 in eastown parks prime location,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,191,3250000.0,1
3311,apartment with garden 106direct on wide landscape,"Swan Lake, The 1st Settlement, New Cairo City, Cairo",2,2,120,4000000.0,0
3312,Apartment 142m Ready to deliver insts on 4years,"Lake View Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2,2,142,2400000.0,1
3313,apartment with 0downpayment and10years installment,"Sarai, Mostakbal City Compounds, Mostakbal City - Future City, Cairo",2,2,122,1893884.0,1
3314,apartment prime location village gate new cairo,"Palm Hills Village Gate, South Investors Area, New Cairo City, Cairo",2,2,150,2300000.0,0
3315,Apartment for sale in Menorca . new capital,"Menorca, New Capital Compounds, New Capital City, Cairo",3,3,163,1532000.0,1
3316,"Apartment 162m Prime location, typical on 8 years","Sodic East, 6th District, New Heliopolis, Cairo",3,3,162,2400000.0,0
3317,Apartment for sale in the upper Mi'raj,"Al Arqam Ibn Abi Al Arqam St., El Mearag City, Zahraa El Maadi, Hay El Maadi, Cairo",3,2,180,1500000.0,0
3318,For sale Sodic Eastown apartment187m in new Cairo,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,187,4007000.0,1
3319,Apartment in The Village Palm Hills for sale,"The Village, South Investors Area, New Cairo City, Cairo",2,2,146,2300000.0,0
3320,Apartment for sale at mountain view hyde park,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2,2,133,1500000.0,1
3321,"Your apartment in the capital is 175 m, the price per square meter is 7700 and the payment is up to 8 years","Catalan, New Capital Compounds, New Capital City, Cairo",3,3,175,1570000.0,1
3322,Apartment for sale 188 meter in villette Sky Condos,"Villette, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,188,2834000.0,1
3323,Finished apartment for sale in Sheraton Garden view,"Sayed Zakaria St., Sheraton Al Matar, El Nozha, Cairo",3,2,200,2350000.0,0
3324,شقة للبيع 192م بمدينة نصر المنطقة التاسعة,"Ahmed Al Zomor St., 9th Zone, Nasr City, Cairo",3,3,192,1450000.0,0
3325,Have your apartment 163 m contract 163000 Fifth Avenue,"Bait Alwatan, The 5th Settlement, New Cairo City, Cairo",3,2,163,970000.0,0
3326,Apartment 278 meters for sale at Eastown Sodic,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,278,4300000.0,1
3327,Mountain View Hayd park apartment 202 m,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,202,2250000.0,1
3328,For sale in Apartment 200 View Wide Garden B10,"Madinaty, Cairo",3,3,200,755000.0,0
3329,"apartment for sale at scene 7 down payment 93,000","Scenario, New Capital Compounds, New Capital City, Cairo",2,2,124,1332983.0,1
3330,Luxury apartment in Regent's Park fully finished,"Regents Park, Al Andalus District, New Cairo City, Cairo",3,1,188,3100000.0,0
3331,Unique Property Sky Loft In Mountain View,"Mountain View iCity, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,185,3500000.0,1
3332,Fifth Square Al Marasem Apartment +Garden,"Fifth Square, North Investors Area, New Cairo City, Cairo",2,1,115,2580000.0,0
3333,Apartment upgraded finishing for rent at Mivida,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,200,3400000.0,1
3334,apartment for sale less than it's price by 1 Mil,"5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,4,195,3000000.0,1
3335,Super Lux Apartment for sale in Park view Prime location,"Park View, North Investors Area, New Cairo City, Cairo",3,3,200,4150000.0,0
3336,"For sale in Madinaty, Apartment 320m View Wide Garden in B1","Madinaty, Cairo",4,4,320,3850000.0,0
3337,"He owned a 115-m apartment in Ames Complex, Mountain View, City.","Mountain View iCity, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2,2,115,1956542.0,1
3338,Apartment 90 m for sale IN Alrehab city,"Ali Ibn Abi Taleb St., Rehab City Fifth Phase, Al Rehab, New Cairo City, Cairo",2,1,90,1350000.0,0
3339,own your apartment 192 m in compound steps from ninety Street,"Grand Cesar, South Investors Area, New Cairo City, Cairo",3,2,192,1766000.0,1
3340,Apartment for sale in compound in Andalusia immediate receipt,"Univ & Schools Area, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,2,150,950000.0,1
3341,Apartment for sale in Madinaty 109m view wide garden nautical express,"Madinaty, Cairo",2,1,109,1400000.0,0
3342,Apartment In Eastown Sodic New Cairo Delivery now.,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,187,3050000.0,1
3343,Apartment with Garden for sale Lake View Residence,"Lake View Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2,2,128,2750000.0,1
3344,Studio For Sale at hyde park New Cairo,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",0,2,108,1300000.0,1
3345,Mountain View Hayd park apartment 167 m,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,167,2100000.0,1
3346,Amazing View For Sale At Mivida Cressent Middle,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,4,245,5900000.0,1
3347,Prime Location  Stand Alone For Sale in Mivida,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4,5,391,9600000.0,1
3348,Unique Property Sky Loft In Mountain View,"Mountain View iCity, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,185,3500000.0,1
3349,LAKEVIEW PRIME LOCATION APARTMENT.......,"Lake View Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,204,4940000.0,1
3350,Own apartment 190 m 15% down payment & 8 years,"The Icon Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,190,237500.0,1
3351,Furnished apartment for sale in Nasr City,"Ahmed Fakhry St., 6th Zone, Nasr City, Cairo",5,4,265,4500000.0,0
3352,اغتنم الفرصة واسكن في مدينتي بأقل سعر للمترB10,"Madinaty, Cairo",3,2,116,650000.0,0
3353,أستثمر في شقة 73 م في العاصمة الأدارية بخصم 22%,"Armonia, New Capital Compounds, New Capital City, Cairo",1,1,73,925000.0,1
3354,Mountain View Hayd park apartment 274 m,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,274,2650000.0,1
3355,Apartment 131m for sale IN madinaty city b6,"Madinaty, Cairo",3,2,131,1450000.0,0
3356,Mountain View Hayd park apartment 140 m,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2,2,140,1650000.0,1
3357,Studio for sale at Rehab ground floor with  garden,"Ibn Al Nafees St., Rehab City Fifth Phase, Al Rehab, New Cairo City, Cairo",1,1,60,1100000.0,0
3358,Lakeview residence 204m full lagoon view,"Lake View Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,4,204,4930000.0,1
3359,- Apartment for sale in yasmin 4 - fully finished.,"Ja'far ibn Abi Talib St., El Yasmeen 4, El Yasmeen, New Cairo City, Cairo",4,3,240,2700000.0,0
3360,شقة 160م للبيع ف قلب العاصمة الأدارية الجديدة,"Menorca, New Capital Compounds, New Capital City, Cairo",3,2,160,1629000.0,1
3361,"Apartment in the New Administrative Capital, the lowest down payment","R7, New Capital City, Cairo",3,2,130,1677000.0,0
3362,apartment for sale fully finished in al burouj,"Al Burouj Compound, El Shorouk Compounds, Shorouk City, Cairo",2,2,130,3025000.0,1
3363,For lovers of camel and luxury apartment 116 m,"Madinaty, Cairo",3,2,116,1900000.0,0
3364,Mountain View Hayd park apartment 199 m,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,199,2300000.0,1
3365,Fully Finished apartment in New Cairo .,"Akoya, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,220,2570000.0,1
3366,Mountain View Hayd park apartment 133 m,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2,2,133,1500000.0,1
3367,Apartment 250 m fully finished 11% D.P& 11years,"Sueno, New Capital Compounds, New Capital City, Cairo",4,3,205,248050.0,1
3368,Unique &Under Market Price Apartment in Zed East,"Zed East, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,4,186,4400000.0,1
3369,ِApartment with Ultra super finishing for sale at patio7,"El Patio 7, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,150,3150000.0,1
3370,Apartment catching price prime location CFC,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",2,3,140,3100000.0,0
3371,amazing apartment for sale in distract 5 - 5%DY,"District 5, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2,2,156,2424313.0,1
3372,Finished apartment on the facade  fourth district,"Salah Al Din Square, District 4, The 5th Settlement, New Cairo City, Cairo",3,2,240,2000000.0,0
3373,Super Lux apartment for sale At Elbanfseg 6 .,"Doctor Ahmed Okasha St., El Banafseg 6, El Banafseg, New Cairo City, Cairo",3,3,240,2400000.0,0
3374,Apartment for sale195m Castle Landmark New capital,"Castle Landmark, New Capital Compounds, New Capital City, Cairo",3,3,195,1944800.0,1
3375,apartment for sale in armonia cash discount 40%,"Armonia, New Capital Compounds, New Capital City, Cairo",2,2,117,1069799.0,1
3376,شقةللبيع ارضي بجاردن القطاميةبلازاالقاهرة الجديدة,"Al Katameya Plaza, The 1st Settlement, New Cairo City, Cairo",3,3,154,3850000.0,0
3377,امتلك شقتك بكمبوند جاردنيا هايتس - القاهرة الجديدة,"Mohamed Naguib Axis, Abou El Houl, New Cairo City, Cairo",3,2,150,750000.0,0
3378,Apartment For Sale - Midtown Sky New Capital,"Midtown Sky, New Capital Compounds, New Capital City, Cairo",2,2,140,1400000.0,1
3379,mivida creascent 238m O.Looking very big greenery,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,4,238,6500000.0,1
3380,Apartment for sale on the main Maadi Corniche,"Street 9, Maadi, Hay El Maadi, Cairo",3,3,300,4750000.0,0
3381,Fully Finished Apartment With Furniture Elbanfseg5,"Abdel Hameed Gouda Al Sahar St., El Banafseg 5, El Banafseg, New Cairo City, Cairo",3,3,185,3000000.0,0
3382,Apartment In The Village-Smart Compound,"The Village, South Investors Area, New Cairo City, Cairo",2,2,150,1900000.0,1
3383,"In the R7, on the central axis directly G2","R7, New Capital City, Cairo",3,2,144,1453280.0,0
3384,Apartment 170m to be delivered one year in TajCity,"Taj City, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,170,3288000.0,1
3385,apartment 224 m for sale in distract 5 - 5%DP,"District 5, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,224,4049586.0,1
3386,Immediate delivery duplex in Hyde Park,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,4,234,1800000.0,1
3387,Apartment 185m with garden100m Delivered on 2years,"Regents Park, Al Andalus District, New Cairo City, Cairo",3,3,185,3850000.0,0
3388,Apartment For Sale - Midtown Sky New Capital,"Midtown Sky, New Capital Compounds, New Capital City, Cairo",3,2,190,1900000.0,1
3389,Apartment For Sale IN Rivan best OFFER on day 26/9,"Rivan, New Capital Compounds, New Capital City, Cairo",2,2,120,1500000.0,1
3390,apartment for sale in el Andalus district new CIRO,"Al Andalus El Gedida, Al Andalus District, New Cairo City, Cairo",3,3,181,410000.0,0
3391,Apartment for sale in Park lane new capital,"Park Lane, New Capital Compounds, New Capital City, Cairo",3,3,155,1834565.0,1
3392,Resale Apt. 3 BR + Garden overlooking pools patio7,"El Patio 7, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,2,165,3500000.0,1
3393,For Sale Apt Luxury Finished - Amazing Location .,"Ahmed Fakhry St., 6th Zone, Nasr City, Cairo",4,2,300,3500000.0,0
3394,New Capital Apartment |Discount 15% over 10 years,"il Mondo, New Capital Compounds, New Capital City, Cairo",3,3,160,1428000.0,1
3395,Apartment for sale Compound The Water Way 236 m,"The Water Way, North Investors Area, New Cairo City, Cairo",3,3,236,5000000.0,1
3396,Ground Apartment For sale in Azad 5th settlement,"Azad, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,155,1750000.0,1
3397,galleria moon valley apartment 128 meter super lux,"Galleria Moon Valley, South Investors Area, New Cairo City, Cairo",2,2,127,1950000.0,0
3398,شقة للبيع 145م بمدينة نصرالمنطقة العاشرة,"Dr Ibrahim Nagy St., 9th Zone, Nasr City, Cairo",3,1,145,1100000.0,0
3399,Apartment 78m for sale IN madinaty city b10,"Madinaty, Cairo",2,1,78,650000.0,0
3400,Apartment for sale in IL BOSCO New Cairo,"IL Bosco, New Capital Compounds, New Capital City, Cairo",2,2,137,2000000.0,1
3401,prime loctione aprtment 180m in vgk palm hills...,"Village Gardens Katameya, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,2,180,2700000.0,1
3402,3 Bedroom Apartment Delivery 2020 Azad New Cairo,"Azad, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,2,177,3500000.0,1
3403,Apartment for sale in Hyde park 10% down payment,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,153,2600000.0,1
3404,Prime Location Apartment with full view of Lagoon,"Lake View Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3,3,204,4931575.0,1
3405,شقة للبيع 220م بالمربع الذهبى مدينة نصر,"Mohamed Hassanein Heikal St., 6th Zone, Nasr City, Cairo",3,2,220,1800000.0,0
3406,apartment for sale in rehab city in a great loc,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",3,2,131,1950000.0,0
3407,Apartment for sale in the scenario new capital,"Scenario, New Capital Compounds, New Capital City, Cairo",2,2,124,1332983.0,1
